log_filename,Cu-C length,C-O length,freq1,freq2,freq3,freq4,freq5,freq6,IR1,IR2,IR3,IR4,IR5,IR6,raman1,raman2,raman3,raman4,raman5,raman6,adsorp_energy,C_NPA_charge,O_NPA_charge,CO_NPA_charge
673.log,2.880514,1.12768,0,0.0,67.3121,77.1549,78.4033,2211.0956,0,0.0,0.0887,0.2814,0.3084,119.3166,0,0.0,0.0095,0.0609,0.067,31.2017,-0.159178,0.27899,-0.2338,0.04519
674.log,2.880516,1.127679,0,0.0,67.7021,76.6329,77.7,2211.1538,0,0.0,0.0987,0.2831,0.2879,119.3461,0,0.0,0.0099,0.0617,0.0649,31.0152,-0.158899,0.27909,-0.2338,0.04529
675.log,2.880515,1.12768,0,0.0,67.906,76.7374,77.3517,2211.1772,0,0.0,0.1059,0.2806,0.2776,119.3929,0,0.0,0.0107,0.0619,0.063,30.9192,-0.158734,0.27915,-0.2338,0.04535
001.log,2.6,1.12827,0,0.0,36.5925,120.1997,169.9665,2196.7953,0,0.0,0.0068,0.6099,0.0304,31.3678,0,0.0,0.2148,1.0257,0.1564,15.534,0.025198,0.26342,-0.22299,0.04043
002.log,2.6,1.12827,0,0.0,45.5438,108.3458,162.6082,2196.6682,0,0.0,0.0106,0.4772,0.0662,38.5939,0,0.0,0.2036,1.1024,0.3557,18.3728,-0.016815,0.26357,-0.2234,0.04017
003.log,2.600001,1.12827,0,0.0,52.9478,97.4395,157.7509,2196.6917,0,0.0,0.0199,0.3285,0.0919,47.4549,0,0.0,0.1937,1.0772,0.5579,21.9319,-0.049851,0.26427,-0.22402,0.04025
004.log,2.600001,1.12827,0,0.0,59.5623,88.1599,154.3171,2196.8716,0,0.0,0.0332,0.2095,0.0924,57.4919,0,0.0,0.1811,0.9883,0.7116,26.0045,-0.075561,0.26551,-0.22476,0.04075
005.log,2.600001,1.12827,0,0.0,65.9577,81.032,151.7347,2197.1991,0,0.0,0.0506,0.1355,0.0769,68.1611,0,0.0,0.1643,0.8646,0.7911,30.3512,-0.095266,0.26721,-0.22557,0.04164
006.log,2.6,1.12827,0,0.0,71.8931,75.3676,149.6865,2197.6452,0,0.0,0.077,0.1053,0.0627,78.9567,0,0.0,0.1742,0.6902,0.7923,34.7128,-0.110007,0.26932,-0.2264,0.04292
007.log,2.6,1.128269,0,0.0,71.216,77.6806,147.97,2198.2499,0,0.0,0.1371,0.0932,0.0674,89.3706,0,0.0,0.5867,0.1141,0.7259,38.8428,-0.120644,0.27174,-0.22718,0.04456
008.log,2.6,1.12827,0,15.8452,68.0287,82.8561,146.2453,2198.977,0,0.0171,0.2012,0.1234,0.102,99.0244,0,0.1679,0.4407,0.1013,0.6059,42.4891,-0.127935,0.27438,-0.2279,0.04648
009.log,2.600001,1.12827,0,19.7303,68.157,87.7888,144.4723,2199.7974,0,0.0059,0.2879,0.1543,0.1696,107.5362,0,0.1305,0.3036,0.0862,0.4645,45.3948,-0.132617,0.27716,-0.22853,0.04863
010.log,2.6,1.12827,0,19.5847,72.0951,92.7115,142.8131,2200.7497,0,0.0071,0.3608,0.1864,0.2677,114.6006,0,0.1188,0.191,0.0724,0.3282,47.3805,-0.135302,0.27999,-0.22905,0.05094
011.log,2.6,1.128271,0,16.3506,76.789,97.2067,140.9709,2201.7092,0,0.0205,0.4064,0.2191,0.3803,120.0742,0,0.1189,0.1198,0.0607,0.2111,48.3263,-0.136462,0.28277,-0.22945,0.05332
012.log,2.6,1.12827,0,10.9975,81.9072,101.3231,138.7676,2202.6832,0,0.0374,0.4216,0.251,0.4846,123.9262,0,0.1267,0.0831,0.0512,0.126,48.227,-0.136534,0.28544,-0.22976,0.05568
013.log,2.600001,1.12827,0,2.8934,87.5662,105.1868,136.4141,2203.6981,0,0.0491,0.4034,0.2815,0.5651,126.3065,0,0.1438,0.066,0.0443,0.0752,47.2013,-0.135893,0.28792,-0.22997,0.05795
014.log,2.599999,1.12827,0,0.0,92.9955,108.5024,133.7523,2204.6356,0,0.0,0.3573,0.3103,0.6003,127.4656,0,0.0,0.0577,0.0393,0.051,45.4609,-0.134841,0.29015,-0.2301,0.06005
015.log,2.600001,1.12827,0,0.0,98.3907,111.3769,130.8832,2205.5007,0,0.0,0.292,0.336,0.5841,127.7053,0,0.0,0.049,0.0363,0.0423,43.3212,-0.133639,0.29207,-0.23018,0.06189
016.log,2.6,1.128271,0,0.0,103.6,113.7058,127.7715,2206.2338,0,0.0,0.2249,0.3585,0.52,127.3733,0,0.0,0.0371,0.0349,0.038,41.1526,-0.132491,0.29362,-0.23021,0.06341
017.log,2.600001,1.12827,0,0.0,108.5297,115.4608,124.4726,2206.7893,0,0.0,0.1769,0.3764,0.4243,126.8227,0,0.0,0.0244,0.0345,0.0321,39.3039,-0.131538,0.29477,-0.23023,0.06454
018.log,2.599999,1.12827,0,0.0,113.0967,116.609,120.9524,2207.1354,0,0.0,0.1645,0.3876,0.3264,126.3475,0,0.0,0.0154,0.0343,0.0249,38.0483,-0.130932,0.29546,-0.23023,0.06523
019.log,2.599999,1.12827,0,22.6533,47.2692,112.3543,168.353,2196.6095,0,0.0121,0.0015,0.5991,0.0455,32.0821,0,0.0944,0.1885,1.0449,0.2022,15.8179,0.018423,0.26355,-0.22298,0.04057
020.log,2.6,1.12827,0,11.9912,52.7678,103.2464,161.8229,2196.5037,0,0.0053,0.0056,0.4653,0.0765,39.3568,0,0.0889,0.1939,1.1206,0.3895,18.8749,-0.021908,0.26371,-0.22344,0.04027
021.log,2.6,1.12827,0,0.0,58.5005,94.6661,157.2673,2196.5299,0,0.0,0.0142,0.3194,0.0958,48.2542,0,0.0,0.1861,1.0948,0.5753,22.5776,-0.053826,0.26441,-0.22407,0.04034
022.log,2.6,1.12827,0,0.0,64.0059,86.1734,153.9287,2196.7398,0,0.0,0.0268,0.2014,0.0929,58.3196,0,0.0,0.1736,0.9948,0.7171,26.7223,-0.078683,0.26565,-0.22482,0.04083
023.log,2.6,1.12827,0,0.0,69.3558,79.2336,151.4125,2197.1156,0,0.0,0.0447,0.1289,0.0757,69.0001,0,0.0,0.163,0.8497,0.7874,31.0721,-0.097701,0.26737,-0.22564,0.04173
024.log,2.599999,1.12827,0,0.0,73.7187,75.1727,149.4335,2197.5986,0,0.0,0.1054,0.0677,0.0615,79.7557,0,0.0,0.5379,0.3096,0.7828,35.3838,-0.111898,0.26948,-0.22646,0.04302
025.log,2.6,1.12827,0,0.0,70.5374,79.7381,147.672,2198.2177,0,0.0,0.1378,0.0861,0.0669,90.0548,0,0.0,0.5749,0.1046,0.7101,39.426,-0.122097,0.27191,-0.22724,0.04467
026.log,2.6,1.12827,0,0.0,67.7245,84.4965,145.9882,2198.9553,0,0.0,0.2034,0.1161,0.1031,99.5557,0,0.0,0.4252,0.0886,0.5909,42.9613,-0.129046,0.27456,-0.22795,0.04661
027.log,2.6,1.128271,0,14.0947,68.4885,89.055,144.3865,2199.804,0,0.0066,0.2873,0.1478,0.1739,107.9423,0,0.1233,0.2872,0.0722,0.454,45.7345,-0.133463,0.27734,-0.22857,0.04877
028.log,2.6,1.12827,0,15.8802,71.8926,93.5963,142.5983,2200.7785,0,0.0077,0.3612,0.1813,0.2719,114.9087,0,0.113,0.1817,0.0574,0.3194,47.587,-0.135928,0.28016,-0.22908,0.05108
029.log,2.6,1.12827,0,13.0095,76.3605,97.7972,140.6172,2201.7508,0,0.021,0.4086,0.2157,0.382,120.2754,0,0.1139,0.116,0.0454,0.2063,48.4095,-0.13691,0.28294,-0.22948,0.05346
030.log,2.6,1.12827,0,5.5545,81.6927,101.7389,138.4816,2202.7426,0,0.0379,0.421,0.2492,0.4862,124.0498,0,0.1235,0.0825,0.0366,0.125,48.2142,-0.13685,0.2856,-0.22977,0.05583
031.log,2.6,1.128271,0,0.0,87.6651,105.4654,136.2434,2203.757,0,0.0,0.3982,0.2812,0.5681,126.3562,0,0.0,0.0673,0.0312,0.0768,47.1169,-0.136126,0.28806,-0.22998,0.05808
032.log,2.599999,1.128271,0,0.0,93.2228,108.6717,133.6508,2204.6876,0,0.0,0.3489,0.3109,0.6029,127.4538,0,0.0,0.0595,0.0287,0.0538,45.3295,-0.13502,0.29027,-0.2301,0.06017
033.log,2.600001,1.12827,0,0.0,98.636,111.4845,130.8707,2205.5449,0,0.0,0.2813,0.3371,0.5858,127.6523,0,0.0,0.0505,0.0286,0.0451,43.1681,-0.133787,0.29217,-0.23018,0.06199
034.log,2.6,1.128271,0,0.0,103.7992,113.797,127.834,2206.2656,0,0.0,0.2148,0.3594,0.52,127.3037,0,0.0,0.0375,0.0301,0.0401,41.0044,-0.132639,0.2937,-0.23021,0.06349
035.log,2.6,1.128271,0,0.0,108.6615,115.574,124.627,2206.8115,0,0.0,0.1695,0.3764,0.4235,126.7614,0,0.0,0.024,0.0323,0.0332,39.1837,-0.131766,0.29482,-0.23023,0.06459
036.log,2.6,1.128271,0,0.0,113.3013,117.1798,121.539,2207.1569,0,0.0,0.155,0.3857,0.3305,126.3235,0,0.0,0.0142,0.0339,0.026,37.9914,-0.131484,0.2955,-0.23023,0.06527
037.log,2.6,1.12827,0,32.802,55.2043,107.9628,167.4402,2196.5019,0,0.0014,0.0011,0.5967,0.0544,32.6095,0,0.0782,0.1814,1.0707,0.23,16.0504,0.013778,0.26362,-0.22299,0.04063
038.log,2.6,1.12827,0,23.6001,58.8608,99.8321,161.2876,2196.4,0,0.0001,0.0036,0.4578,0.0829,39.9641,0,0.0719,0.189,1.1375,0.4138,19.2397,-0.025571,0.26381,-0.22347,0.04034
039.log,2.6,1.12827,0,13.0793,63.565,92.7673,156.8886,2196.4276,0,0.0008,0.0111,0.3122,0.0984,48.9136,0,0.0839,0.1806,1.1006,0.5906,23.0351,-0.056828,0.26453,-0.22412,0.04041
040.log,2.6,1.12827,0,0.0,68.2593,85.8185,153.6193,2196.658,0,0.0,0.0234,0.1949,0.0931,59.0125,0,0.0,0.1705,0.9927,0.7243,27.2211,-0.081194,0.26579,-0.22488,0.04091
041.log,2.6,1.128271,0,0.0,72.7153,78.8877,151.1739,2197.055,0,0.0,0.0451,0.1208,0.0751,69.694,0,0.0,0.1936,0.8076,0.7901,31.5698,-0.099762,0.26752,-0.22569,0.04183
042.log,2.6,1.12827,0,0.0,72.8558,77.8575,149.2263,2197.5407,0,0.0,0.1108,0.0565,0.0608,80.3746,0,0.0,0.6905,0.1366,0.7774,35.8587,-0.113566,0.26965,-0.22652,0.04313
043.log,2.6,1.128271,0,0.0,69.2452,82.1856,147.4885,2198.1861,0,0.0,0.138,0.0813,0.0672,90.6102,0,0.0,0.5562,0.0985,0.7002,39.846,-0.12348,0.27209,-0.2273,0.04479
044.log,2.6,1.12827,0,0.0,67.894,86.5914,145.9214,2198.9618,0,0.0,0.2047,0.1104,0.1057,100.0798,0,0.0,0.4077,0.0803,0.5826,43.2978,-0.130237,0.27475,-0.228,0.04675
045.log,2.6,1.12827,0,7.5576,68.3842,90.9586,144.3562,2199.8217,0,0.005,0.2887,0.1422,0.1777,108.3524,0,0.1103,0.2751,0.063,0.4453,45.9719,-0.134492,0.27753,-0.22862,0.04891
046.log,2.6,1.128271,0,11.8458,71.7979,95.2569,142.7734,2200.8003,0,0.0081,0.358,0.1764,0.2786,115.1782,0,0.1038,0.1733,0.0479,0.3135,47.729,-0.136838,0.28034,-0.22912,0.05122
047.log,2.6,1.12827,0,10.3122,77.0213,99.1948,141.0486,2201.7868,0,0.0214,0.3981,0.2117,0.3946,120.4574,0,0.1077,0.1103,0.0359,0.2032,48.4737,-0.137755,0.28311,-0.22951,0.0536
048.log,2.6,1.128269,0,3.979,82.3296,102.9233,139.0102,2202.7915,0,0.0388,0.4066,0.2463,0.5007,124.1608,0,0.119,0.0804,0.0275,0.1235,48.2018,-0.137644,0.28576,-0.2298,0.05596
049.log,2.600001,1.12827,0,0.0,88.0985,106.4856,136.8005,2203.8088,0,0.0,0.3802,0.2797,0.5809,126.4011,0,0.0,0.0677,0.0229,0.0769,47.0382,-0.136865,0.28821,-0.23,0.05821
050.log,2.600001,1.12827,0,0.0,93.6223,109.6036,134.2468,2204.7363,0,0.0,0.3279,0.3104,0.6137,127.4402,0,0.0,0.0604,0.0218,0.055,45.2138,-0.135706,0.29041,-0.23012,0.06029
051.log,2.6,1.12827,0,0.0,99.0794,112.3659,131.5354,2205.5912,0,0.0,0.259,0.3373,0.5952,127.6059,0,0.0,0.0509,0.0235,0.0468,43.0403,-0.134426,0.29228,-0.23019,0.06209
052.log,2.6,1.12827,0,0.0,104.1977,114.6382,128.5203,2206.3045,0,0.0,0.1949,0.3594,0.5267,127.2469,0,0.0,0.0371,0.027,0.0417,40.8861,-0.133222,0.29379,-0.23022,0.06357
053.log,2.6,1.12827,0,0.0,108.9068,116.2878,125.227,2206.8415,0,0.0,0.1566,0.3751,0.4266,126.7124,0,0.0,0.0231,0.0307,0.0344,39.0943,-0.132211,0.29488,-0.23023,0.06465
054.log,2.6,1.128271,0,0.0,113.0127,116.7764,121.2602,2207.1613,0,0.0,0.1643,0.3821,0.3213,126.2854,0,0.0,0.0145,0.0331,0.0256,37.9421,-0.131203,0.29552,-0.23023,0.06529
055.log,2.6,1.12827,0,28.4752,54.2689,109.8396,167.4066,2196.4962,0,0.0082,0.0005,0.5876,0.052,32.8641,0,0.082,0.1867,1.07,0.225,16.1728,0.01308,0.26361,-0.22302,0.04059
056.log,2.599999,1.12827,0,18.6094,58.8769,101.4631,161.1528,2196.4012,0,0.0036,0.0024,0.4514,0.0815,40.3039,0,0.0798,0.1858,1.1366,0.4111,19.3649,-0.026387,0.26383,-0.2235,0.04033
057.log,2.6,1.128269,0,4.0129,63.8604,93.7191,156.7211,2196.4424,0,0.0024,0.0096,0.3076,0.098,49.3174,0,0.0912,0.1744,1.1022,0.5919,23.166,-0.057627,0.2646,-0.22416,0.04044
058.log,2.6,1.12827,0,0.0,68.6034,85.7149,153.4761,2196.6785,0,0.0,0.0223,0.1921,0.093,59.446,0,0.0,0.1656,0.9864,0.727,27.3685,-0.081919,0.26588,-0.22492,0.04096
059.log,2.6,1.12827,0,0.0,72.8796,79.2689,151.0415,2197.0841,0,0.0,0.0471,0.1168,0.0749,70.1353,0,0.0,0.2221,0.7634,0.789,31.7269,-0.100448,0.26764,-0.22574,0.0419
060.log,2.599999,1.128271,0,0.0,73.1366,79.0868,149.1196,2197.5874,0,0.0,0.1049,0.0622,0.0615,80.822,0,0.0,0.6298,0.185,0.7755,36.0071,-0.114236,0.26979,-0.22656,0.04323
061.log,2.6,1.128269,0,0.0,70.0242,83.2679,147.4458,2198.2373,0,0.0,0.139,0.0817,0.0694,91.0133,0,0.0,0.5393,0.1042,0.6967,39.979,-0.124101,0.27224,-0.22733,0.04491
062.log,2.599999,1.12827,0,0.0,68.1643,87.4743,145.9075,2199.0011,0,0.0,0.207,0.11,0.1095,100.3954,0,0.0,0.3956,0.0804,0.576,43.4087,-0.130783,0.27491,-0.22803,0.04688
063.log,2.6,1.12827,0,8.1656,68.8348,91.6344,144.3502,2199.8663,0,0.0051,0.2901,0.1415,0.1833,108.609,0,0.113,0.2652,0.0626,0.4379,46.0488,-0.13496,0.27769,-0.22864,0.04905
064.log,2.600001,1.12827,0,12.0096,72.162,95.8296,142.6603,2200.8525,0,0.0077,0.3595,0.1755,0.2842,115.3801,0,0.1052,0.167,0.0475,0.3057,47.7584,-0.137219,0.2805,-0.22914,0.05136
065.log,2.6,1.128271,0,9.3361,76.9649,99.6755,140.8194,2201.8356,0,0.0213,0.3999,0.2107,0.3975,120.5824,0,0.1085,0.1071,0.0356,0.1967,48.4468,-0.138035,0.28327,-0.22952,0.05375
066.log,2.600001,1.12827,0,0.0,82.2177,103.3021,138.7606,2202.8419,0,0.0,0.4068,0.2454,0.5018,124.2117,0,0.0,0.0785,0.0271,0.1194,48.1319,-0.137833,0.2859,-0.22981,0.05609
067.log,2.6,1.12827,0,0.0,88.0424,106.7651,136.5561,2203.8559,0,0.0,0.3782,0.2792,0.5805,126.3875,0,0.0,0.0663,0.0225,0.0748,46.9331,-0.136974,0.28834,-0.23,0.05834
068.log,2.6,1.12827,0,0.0,93.5713,109.7556,134.0154,2204.7771,0,0.0,0.325,0.3099,0.6115,127.3868,0,0.0,0.0593,0.0213,0.0544,45.0839,-0.135735,0.29052,-0.23012,0.0604
069.log,2.6,1.12827,0,0.0,98.9346,112.3603,131.2661,2205.6272,0,0.0,0.2572,0.3363,0.5897,127.5323,0,0.0,0.0498,0.0231,0.0468,42.9047,-0.134361,0.29237,-0.23018,0.06219
070.log,2.600001,1.128269,0,0.0,103.9649,114.4503,128.2076,2206.3306,0,0.0,0.196,0.3574,0.5187,127.1706,0,0.0,0.0362,0.0264,0.0417,40.7656,-0.133041,0.29385,-0.23022,0.06363
071.log,2.6,1.12827,0,0.0,108.6283,115.9639,124.9047,2206.8561,0,0.0,0.1611,0.3722,0.4179,126.6492,0,0.0,0.0226,0.0301,0.0341,39.0085,-0.131896,0.29492,-0.23023,0.06469
072.log,2.6,1.12827,0,0.0,112.8724,116.9246,121.4242,2207.174,0,0.0,0.1664,0.3775,0.3174,126.2643,0,0.0,0.0143,0.0326,0.0256,37.9233,-0.131126,0.29555,-0.23023,0.06532
073.log,2.6,1.12827,0,9.6366,50.4364,116.2509,167.9369,2196.6006,0,0.0213,0.0005,0.585,0.0402,32.8479,0,0.098,0.1953,1.0697,0.1953,16.1685,0.015439,0.26352,-0.22305,0.04047
074.log,2.6,1.12827,0,0.0,56.5265,105.3586,161.1511,2196.5018,0,0.0,0.0035,0.4497,0.0751,40.3794,0,0.0,0.1843,1.1323,0.3942,19.2529,-0.024957,0.26381,-0.22353,0.04028
075.log,2.600001,1.128271,0,0.0,62.1972,95.703,156.5699,2196.5665,0,0.0,0.0113,0.3062,0.0952,49.4661,0,0.0,0.1703,1.0939,0.5859,22.9967,-0.056759,0.26462,-0.22419,0.04043
076.log,2.6,1.12827,0,0.0,67.6053,87.5837,153.3418,2196.7946,0,0.0,0.0239,0.1938,0.0921,59.6276,0,0.0,0.1577,0.9853,0.7281,27.1771,-0.081458,0.26596,-0.22495,0.04101
077.log,2.6,1.12827,0,0.0,72.3797,81.1706,150.9344,2197.177,0,0.0,0.0445,0.1241,0.0754,70.3208,0,0.0,0.1842,0.8,0.7947,31.5501,-0.100279,0.26774,-0.22577,0.04197
078.log,2.6,1.128269,0,0.0,73.8645,79.4235,149.0304,2197.6704,0,0.0,0.0968,0.0761,0.0633,81.0218,0,0.0,0.5369,0.2733,0.7821,35.8631,-0.114248,0.26991,-0.22658,0.04333
079.log,2.600001,1.12827,0,0.0,71.2459,83.2851,147.42,2198.3102,0,0.0,0.1398,0.0878,0.0728,91.2195,0,0.0,0.5203,0.12,0.7021,39.8647,-0.12421,0.27238,-0.22735,0.04503
080.log,2.600001,1.128269,0,6.6889,68.2505,87.5184,145.8359,2199.0589,0,0.0133,0.2101,0.1146,0.1138,100.5785,0,0.1497,0.3909,0.0899,0.575,43.3143,-0.130916,0.27505,-0.22805,0.047
081.log,2.600001,1.12827,0,14.0058,69.2217,91.8091,144.3312,2199.9258,0,0.0055,0.2905,0.145,0.1896,108.7732,0,0.1217,0.2599,0.0714,0.4349,45.976,-0.135122,0.27784,-0.22866,0.04918
082.log,2.6,1.128271,0,15.7777,73.2006,96.1605,142.8208,2200.9149,0,0.008,0.3548,0.1784,0.2936,115.5162,0,0.114,0.161,0.0564,0.3017,47.694,-0.137411,0.28065,-0.22915,0.0515
083.log,2.6,1.12827,0,12.8956,77.6063,100.0814,141.0561,2201.8838,0,0.0218,0.3917,0.213,0.4077,120.6608,0,0.1157,0.1035,0.0444,0.1911,48.3684,-0.13822,0.28341,-0.22954,0.05387
084.log,2.6,1.12827,0,5.0931,82.6148,103.7525,138.968,2202.8792,0,0.0386,0.3952,0.2471,0.5103,124.212,0,0.1257,0.0764,0.0353,0.114,48.0301,-0.137981,0.28604,-0.22982,0.05622
085.log,2.6,1.12827,0,0.0,88.3596,107.2578,136.7729,2203.893,0,0.0,0.3644,0.2806,0.5878,126.3472,0,0.0,0.0641,0.0297,0.0706,46.8223,-0.137078,0.28846,-0.23001,0.05845
086.log,2.6,1.12827,0,0.0,93.7068,110.2336,134.2517,2204.8114,0,0.0,0.3114,0.3104,0.6162,127.3293,0,0.0,0.057,0.027,0.0515,44.9686,-0.1358,0.29062,-0.23012,0.0605
087.log,2.6,1.12827,0,0.0,98.9034,112.7925,131.4854,2205.6607,0,0.0,0.2463,0.3356,0.5904,127.4658,0,0.0,0.0475,0.0269,0.045,42.796,-0.134396,0.29245,-0.23019,0.06226
088.log,2.600001,1.12827,0,0.0,103.8541,114.8256,128.4381,2206.359,0,0.0,0.1887,0.3554,0.5164,127.1104,0,0.0,0.0343,0.0286,0.0407,40.6786,-0.133079,0.29392,-0.23022,0.0637
089.log,2.6,1.12827,0,0.0,108.5127,116.2988,125.1662,2206.8775,0,0.0,0.1576,0.3689,0.4142,126.6121,0,0.0,0.0214,0.0308,0.0338,38.9562,-0.13204,0.29497,-0.23023,0.06474
090.log,2.6,1.12827,0,0.0,112.8916,117.556,121.8336,2207.1813,0,0.0,0.161,0.3717,0.3217,126.2594,0,0.0,0.0133,0.0322,0.0263,37.9055,-0.131549,0.29558,-0.23024,0.06534
001.log,2.7,1.128069,0,0.0,29.1011,92.8013,143.1814,2200.3701,0,0.0,0.0058,0.4872,0.0248,30.4211,0,0.0,0.2088,0.9497,0.0794,13.7459,-0.039634,0.26089,-0.22467,0.03622
002.log,2.7,1.12807,0,0.0,37.3627,84.3443,134.8864,2200.2251,0,0.0,0.009,0.4054,0.0301,36.6751,0,0.0,0.2041,1.0753,0.2029,16.3743,-0.069852,0.26119,-0.22516,0.03603
003.log,2.7,1.12807,0,0.0,44.2075,76.7313,128.9876,2200.1864,0,0.0,0.0168,0.3018,0.0476,44.55,0,0.0,0.1986,1.083,0.3684,19.6565,-0.09354,0.26198,-0.22581,0.03617
004.log,2.700001,1.12807,0,0.0,50.4091,70.6418,124.8075,2200.2616,0,0.0,0.0283,0.2111,0.0592,53.6188,0,0.0,0.1892,1.0116,0.5306,23.4175,-0.111897,0.26322,-0.22657,0.03665
005.log,2.700001,1.12807,0,0.0,56.1992,65.4331,121.7736,2200.477,0,0.0,0.0457,0.1478,0.0609,63.4322,0,0.0,0.1856,0.8767,0.6464,27.428,-0.125857,0.26485,-0.22737,0.03748
006.log,2.700001,1.12807,0,0.0,60.2,62.1618,119.6155,2200.7828,0,0.0,0.1283,0.0602,0.062,73.4972,0,0.0,0.6802,0.2289,0.6999,31.4564,-0.136169,0.26681,-0.22817,0.03864
007.log,2.7,1.12807,0,0.0,56.4104,66.8475,118.0346,2201.2598,0,0.0,0.1471,0.0797,0.0748,83.3941,0,0.0,0.6483,0.1134,0.6873,35.2683,-0.143487,0.26901,-0.22892,0.04009
008.log,2.7,1.128069,0,8.0016,53.6742,71.5527,116.599,2201.8343,0,0.0192,0.1995,0.1076,0.1074,92.7013,0,0.1732,0.5139,0.101,0.6092,38.6086,-0.148421,0.27137,-0.22959,0.04178
009.log,2.7,1.12807,0,15.0496,55.5555,76.0744,115.3853,2202.4632,0,0.0047,0.2678,0.1366,0.1654,100.9947,0,0.1143,0.37,0.0871,0.499,41.2655,-0.151509,0.27382,-0.23017,0.04365
010.log,2.699999,1.12807,0,14.2996,60.087,80.6303,114.4832,2203.2099,0,0.0077,0.3164,0.1672,0.2506,108.0248,0,0.1027,0.2329,0.0751,0.3798,43.0731,-0.153167,0.27628,-0.23064,0.04564
011.log,2.7,1.12807,0,10.041,65.3648,84.7828,113.5807,2203.9578,0,0.0216,0.3372,0.1989,0.352,113.6271,0,0.107,0.138,0.0653,0.2669,43.9414,-0.153756,0.27869,-0.231,0.04769
012.log,2.7,1.12807,0,0.0,70.7705,88.5743,112.4902,2204.7285,0,0.0,0.3318,0.23,0.4512,117.7843,0,0.0,0.0845,0.0578,0.1764,43.8948,-0.153588,0.28098,-0.23126,0.04972
013.log,2.700001,1.12807,0,0.0,76.0294,92.1002,111.3612,2205.5453,0,0.0,0.2967,0.2616,0.5348,120.6195,0,0.0,0.0573,0.0524,0.1147,43.0367,-0.152923,0.2831,-0.23143,0.05167
014.log,2.7,1.12807,0,0.0,80.8244,95.1009,110.0233,2206.2946,0,0.0,0.2386,0.2939,0.5809,122.3118,0,0.0,0.0439,0.0488,0.0794,41.5547,-0.151983,0.28499,-0.23154,0.05345
015.log,2.7,1.12807,0,0.0,85.2917,97.6531,108.6371,2206.9842,0,0.0,0.169,0.3265,0.5802,123.0937,0,0.0,0.0338,0.0472,0.0633,39.7352,-0.150961,0.2866,-0.2316,0.055
016.log,2.7,1.12807,0,0.0,89.203,99.7044,107.143,2207.5685,0,0.0,0.1091,0.357,0.5295,123.2655,0,0.0,0.0234,0.0475,0.0563,37.8984,-0.150005,0.28791,-0.23162,0.05629
017.log,2.7,1.12807,0,0.0,92.4594,101.2685,105.6994,2208.0141,0,0.0,0.0816,0.3774,0.442,123.1269,0,0.0,0.0137,0.0489,0.0515,36.3415,-0.149222,0.28886,-0.23163,0.05723
018.log,2.7,1.12807,0,0.0,94.8813,102.586,104.6151,2208.2996,0,0.0,0.0975,0.3705,0.3577,122.9172,0,0.0,0.0074,0.0492,0.0471,35.2916,-0.14881,0.28945,-0.23163,0.05782
019.log,2.7,1.12807,0,14.9971,40.0096,87.4821,141.656,2200.244,0,0.0092,0.0022,0.4805,0.03,30.9931,0,0.0818,0.1912,0.969,0.1072,14.0213,-0.044564,0.26098,-0.22467,0.03631
020.log,2.7,1.128071,0,0.0,44.9182,81.3223,134.1929,2200.0867,0,0.0,0.0052,0.3976,0.0362,37.2981,0,0.0,0.1948,1.0955,0.228,16.83,-0.073675,0.2613,-0.22519,0.03611
021.log,2.699999,1.12807,0,0.0,50.0114,74.7701,128.614,2200.058,0,0.0,0.0127,0.2951,0.0517,45.2276,0,0.0,0.1899,1.0991,0.3882,20.2394,-0.096561,0.2621,-0.22586,0.03624
022.log,2.7,1.12807,0,0.0,54.9034,68.6312,124.6014,2200.1725,0,0.0,0.0251,0.2032,0.0612,54.349,0,0.0,0.1862,0.9974,0.5451,24.0628,-0.114283,0.26336,-0.22662,0.03674
023.log,2.7,1.12807,0,0.0,59.4035,64.2822,121.6554,2200.4277,0,0.0,0.0508,0.1348,0.0615,64.1839,0,0.0,0.2357,0.8105,0.6523,28.0759,-0.127748,0.265,-0.22743,0.03757
024.log,2.7,1.128071,0,0.0,59.662,64.5308,119.4799,2200.7502,0,0.0,0.1333,0.0507,0.0621,74.2064,0,0.0,0.7696,0.1315,0.6957,32.0636,-0.137664,0.26697,-0.22822,0.03875
025.log,2.7,1.12807,0,0.0,55.5117,68.9884,117.9046,2201.2302,0,0.0,0.1504,0.0749,0.0749,83.9979,0,0.0,0.6437,0.1033,0.6738,35.797,-0.144655,0.26917,-0.22897,0.0402
026.log,2.7,1.12807,0,0.0,53.5545,73.2689,116.694,2201.8249,0,0.0,0.2021,0.1026,0.1099,93.1949,0,0.0,0.5008,0.0886,0.5998,39.0203,-0.149338,0.27154,-0.22964,0.0419
027.log,2.7,1.128071,0,10.8524,56.277,77.4244,115.6891,2202.4856,0,0.0048,0.2644,0.132,0.1722,101.4069,0,0.1072,0.3505,0.0736,0.4934,41.5557,-0.15224,0.27399,-0.23021,0.04378
028.log,2.7,1.128069,0,11.9271,60.271,81.6093,114.6797,2203.245,0,0.0083,0.3142,0.1638,0.2569,108.3366,0,0.0973,0.2226,0.0609,0.3724,43.2453,-0.153738,0.27645,-0.23067,0.04578
